"Match ID","Series","League","Start Date/Time","Match Length","Duration (secs)","Kills Score","","Winner","Radiant Team","Radiant Players","Dire Team","Dire Players"
"5709824290","502714","12528","21 Nov 2020 07:03","39:37","2377","38-23","38,23","Radiant","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼","iG.Vitality","SuN, QYQX, 糖不甩, G,"
"5709373359","502534","12548","20 Nov 2020 09:12","40:01","2401","24-20","24,20","Radiant","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5709297134","502534","12548","20 Nov 2020 08:00","36:16","2176","28-15","28,15","Radiant","Team Secret","MATUMBAMAN, zai, Puppey, YapzOr, Nisha","Team Liquid","iNSaNiA, Boxi, qojqva, miCKe, Taiga"
"5709175139","502467","12548","20 Nov 2020 06:17","29:40","1780","34-16","34,16","Radiant","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle","Just-_-Error","No[o]ne, Zayac, SumaiL, RAMZES666, Solo"
"5709074886","502467","12548","20 Nov 2020 05:01","40:12","2412","28-44","28,44","Dire","Just-_-Error","No[o]ne, Zayac, SumaiL, RAMZES666, Solo","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle"
"5708879443","502403","12548","20 Nov 2020 02:56","33:20","2000","23-30","23,30","Dire","OG","n0tail, 7ckngMad, topson, Saksa, MidOne","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM"
"5708826615","502394","12529","20 Nov 2020 02:21","32:30","1950","23-47","23,47","Dire","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another"
"5708788689","502403","12548","20 Nov 2020 02:00","23:39","1419","37-7","37,7","Radiant","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","OG","n0tail, 7ckngMad, topson, Saksa, MidOne"
"5708749035","502399","12508","20 Nov 2020 01:26","32:09","1929","26-11","26,11","Radiant","Team Magma","Tyz, KAZZ, mianmiam, 无双斗魂, ZC","For The Dream","marlin``, Mashiro, YRG, 离别, ISI"
"5708748260","502382","12528","20 Nov 2020 01:25","31:53","1913","27-17","27,17","Radiant","Elephant","fy, Somnus, 骑牛的, Eurus, Yang","EHOME","xNova, Chalice, Xm, Sccc, Fade"
"5708725277","502394","12529","20 Nov 2020 01:12","40:00","2400","38-16","38,16","Radiant","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo"
"5708680102","","12508","20 Nov 2020 12:29","32:44","1964","17-34","17,34","Dire","Team Magma","Tyz, KAZZ, mianmiam, 无双斗魂, ZC","Unknown Dire Team","marlin``, Mashiro, YRG, 离别, ISI"
"5708678010","502382","12528","20 Nov 2020 12:27","31:59","1919","25-27","25,27","Dire","EHOME","xNova, Chalice, Xm, Sccc, Fade","Elephant","fy, Somnus, 骑牛的, Eurus, Yang"
"5708641626","502361","12529","20 Nov 2020 12:02","41:53","2513","31-8","31,8","Radiant","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天"
"5708613800","502365","12508","20 Nov 2020 11:24","32:11","1931","16-41","16,41","Dire","Rebirth","赞美太阳, deska#K, Xyp9x, Yim, Exx","Forest","MAX., 梵, jsaon, forest.yogi, Break-"
"5708606293","502362","12528","20 Nov 2020 11:16","26:12","1572","30-6","30,6","Radiant","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel","iG.Vitality","SuN, QYQX, 糖不甩, G,"
"5708600776","502361","12529","20 Nov 2020 11:10","26:40","1600","14-32","14,32","Dire","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天"
"5708598021","502359","12548","20 Nov 2020 11:11","41:11","2471","28-38","28,38","Dire","Team Empire","EcNart!, sayuw, Smiling Knight, gwynbleidd, KazLシ","Ninjas in Pyjamas","Supream, Misha, Era, Charliedota, SabeRLight"
"5708564136","502365","12508","20 Nov 2020 10:29","27:29","1649","5-29","5,29","Dire","Rebirth","赞美太阳, deska#K, Xyp9x, Yim, Exx","Forest","MAX., 梵, jsaon, forest.yogi, Break-"
"5708551443","502362","12528","20 Nov 2020 10:17","32:55","1975","12-40","12,40","Dire","iG.Vitality","SuN, QYQX, 糖不甩, G,","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel"
"5708541080","502361","12529","20 Nov 2020 10:09","41:09","2469","18-29","18,29","Dire","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼"
"5708532246","502359","12548","20 Nov 2020 09:59","36:56","2216","23-25","23,25","Dire","Team Empire","EcNart!, sayuw, Smiling Knight, gwynbleidd, KazLシ","Ninjas in Pyjamas","Supream, Misha, Era, Charliedota, SabeRLight"
"5708497580","502347","12508","20 Nov 2020 09:10","41:08","2468","23-40","23,40","Dire","LBZS","xiaofu, CatYou, Ashanti, daoko, MS","FTD.C.Club","JiaJia, DXM, 遥远岁月的回忆, Ty, XuAn"
"5708486464","502340","12528","20 Nov 2020 08:58","24:24","1464","31-13","31,13","Radiant","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天","iG.Vitality","SuN, QYQX, 糖不甩, G,"
"5708484050","502339","12529","20 Nov 2020 08:56","39:39","2379","15-41","15,41","Dire","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel"
"5708449610","502340","12528","20 Nov 2020 08:09","25:50","1550","13-23","13,23","Dire","iG.Vitality","SuN, QYQX, 糖不甩, G,","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天"
"5708442801","502347","12508","20 Nov 2020 07:59","45:02","2702","37-28","37,28","Radiant","LBZS","xiaofu, CatYou, Ashanti, daoko, MS","FTD.C.Club","JiaJia, DXM, 遥远岁月的回忆, Ty, XuAn"
"5708400679","502340","12528","20 Nov 2020 07:08","42:21","2541","13-40","13,40","Dire","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天","iG.Vitality","SuN, QYQX, 糖不甩, G,"
"5708397994","502339","12529","20 Nov 2020 07:02","34:38","2078","12-22","12,22","Dire","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel"
"5708013328","502204","12548","19 Nov 2020 09:39","24:19","1459","7-34","7,34","Dire","Alliance","Limmp, Handsken, s4, Fng, Nikobaby","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle"
"5707958710","502204","12548","19 Nov 2020 08:40","25:18","1518","36-14","36,14","Radiant","Nigma","MinD_ContRoL, KuroKy, w33, GH, Miracle","Alliance","Limmp, Handsken, s4, Fng, Nikobaby"
"5707875036","502110","12548","19 Nov 2020 07:24","42:51","2571","29-13","29,13","Radiant","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","mudgolems","33, Fata, MiLAN, Skiter, Boranija"
"5707802862","502110","12548","19 Nov 2020 06:19","31:55","1915","13-3","13,3","Radiant","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","mudgolems","33, Fata, MiLAN, Skiter, Boranija"
"5707732884","502110","12548","19 Nov 2020 05:18","28:59","1739","5-30","5,30","Dire","ViKin.gg","Seleri, 27monkey, Tobi, Shad, BooM","mudgolems","33, Fata, MiLAN, Skiter, Boranija"
"5707647524","502091","12548","19 Nov 2020 04:17","29:02","1742","10-27","10,27","Dire","Just-_-Error","No[o]ne, Zayac, SumaiL, RAMZES666, Solo","Virtus.pro","DM, epileptick1d, ilias, Save-, gPk~"
"5707552571","502071","12548","19 Nov 2020 03:09","36:52","2212","5-28","5,28","Dire","Just-_-Error","No[o]ne, Zayac, SumaiL, RAMZES666, Solo","Virtus.pro","DM, epileptick1d, ilias, Save-, gPk~"
"5707450820","502054","12548","19 Nov 2020 02:06","39:10","2350","23-27","23,27","Dire","Virtus.pro","DM, epileptick1d, ilias, Save-, gPk~","Just-_-Error","No[o]ne, Zayac, SumaiL, RAMZES666, Solo"
"5707417144","502040","12508","19 Nov 2020 01:35","34:44","2084","21-42","21,42","Dire","INK ICE","Reploid, Waixi, Awen, hi~, Newbee.Y.AQ","Galaxy Racer Esports","kYxY, 343, Alacrity, Ghost , Destrice"
"5707370161","502033","12529","19 Nov 2020 12:57","34:50","2090","15-27","15,27","Dire","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel"
"5707346631","502040","12508","19 Nov 2020 12:37","33:13","1993","13-19","13,19","Dire","INK ICE","Reploid, Waixi, Awen, hi~, Newbee.Y.AQ","Galaxy Racer Esports","kYxY, 343, Alacrity, Ghost , Destrice"
"5707306358","502031","12528","19 Nov 2020 11:59","43:16","2596","32-38","32,38","Dire","Aster.Aries","ss, Fair, Yuki.66, Guvara, Besame-","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another"
"5707303369","502033","12529","19 Nov 2020 12:00","35:13","2113","11-37","11,37","Dire","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel"
"5707271612","502031","12528","19 Nov 2020 11:26","12:03","723","2-15","2,15","Dire","Aster.Aries","ss, Fair, Yuki.66, Guvara, Besame-","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another"
"5707268116","502019","12508","19 Nov 2020 11:18","36:10","2170","20-23","20,23","Radiant","SHENZHEN","AAHard, Unknown, 可达鸭, Est, Meliodas","FTD.C.Club","JiaJia, DXM, 遥远岁月的回忆, Ty, XuAn"
"5707253103","502015","12548","19 Nov 2020 11:04","18:48","1128","23-14","23,14","Radiant","Spider Pigzs","@LeBronDota, Mitch--, dnz , ThuG, No!ob™","Winstrike Team","Dukalis, illusion, agressive child, DkFogas, ReiBL"
"5707248106","502018","12529","19 Nov 2020 10:55","30:00","1800","30-3","30,3","Radiant","EHOME","xNova, Chalice, Xm, Sccc, Fade","Elephant","fy, Somnus, 骑牛的, Eurus, Yang"
"5707214373","502019","12508","19 Nov 2020 10:15","44:21","2661","21-22","21,22","Radiant","FTD.C.Club","JiaJia, DXM, 遥远岁月的回忆, Ty, XuAn","SHENZHEN","AAHard, Unknown, 可达鸭, Est, Meliodas"
"5707205145","502018","12529","19 Nov 2020 10:04","25:33","1533","7-24","7,24","Dire","Elephant","fy, Somnus, 骑牛的, Eurus, Yang","EHOME","xNova, Chalice, Xm, Sccc, Fade"
"5707197269","502006","12528","19 Nov 2020 09:54","39:58","2398","23-30","23,30","Dire","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel"
"5707196279","502015","12548","19 Nov 2020 09:59","35:33","2133","32-20","32,20","Radiant","Spider Pigzs","@LeBronDota, Mitch--, dnz , ThuG, No!ob™","Winstrike Team","Dukalis, illusion, agressive child, DkFogas, ReiBL"
"5707152592","501988","12529","19 Nov 2020 08:59","21:19","1279","8-22","8,22","Dire","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo","Elephant","fy, Somnus, 骑牛的, Eurus, Yang"
"5707152216","502006","12528","19 Nov 2020 09:01","32:37","1957","33-10","33,10","Radiant","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼"
"5707149783","502005","12508","19 Nov 2020 08:55","22:23","1343","10-26","10,26","Dire","LBZS","xiaofu, CatYou, Ashanti, daoko, MS","Forest","MAX., 梵, jsaon, forest.yogi, Break-"
"5707112894","501998","12508","19 Nov 2020 08:05","26:14","1574","24-22","24,22","Radiant","LBZS","xiaofu, CatYou, Ashanti, daoko, MS","Forest","MAX., 梵, jsaon, forest.yogi, Break-"
"5707110525","501988","12529","19 Nov 2020 08:02","33:52","2032","20-33","20,33","Dire","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo","Elephant","fy, Somnus, 骑牛的, Eurus, Yang"
"5707109419","501991","12528","19 Nov 2020 08:00","30:51","1851","37-22","37,22","Radiant","EHOME","xNova, Chalice, Xm, Sccc, Fade","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another"
"5707065912","501991","12528","19 Nov 2020 07:00","32:12","1932","15-26","15,26","Dire","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another","EHOME","xNova, Chalice, Xm, Sccc, Fade"
"5707063076","501988","12529","19 Nov 2020 07:02","37:12","2232","12-36","12,36","Dire","Elephant","fy, Somnus, 骑牛的, Eurus, Yang","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo"
"5706508568","501757","12548","18 Nov 2020 05:55","57:45","3465","53-38","53,38","Radiant","Yellow Submarine","So bad, Miposhka, Collapse, Yatoro, no sleep until lose","Ninjas in Pyjamas","okcya, Supream, Era, Charliedota, SabeRLight"
"5706455752","501757","12548","18 Nov 2020 05:06","24:52","1492","30-5","30,5","Radiant","Yellow Submarine","So bad, Miposhka, Collapse, Yatoro, no sleep until lose","Ninjas in Pyjamas","okcya, Supream, Era, Charliedota, SabeRLight"
"5706374725","501757","12548","18 Nov 2020 04:03","34:15","2055","11-31","11,31","Dire","Yellow Submarine","So bad, Miposhka, Collapse, Yatoro, no sleep until lose","Ninjas in Pyjamas","okcya, Supream, Era, Charliedota, SabeRLight"
"5706247536","501734","12548","18 Nov 2020 02:30","38:56","2336","17-42","17,42","Dire","Team Empire","EcNart!, sayuw, Smiling Knight, gwynbleidd, KazLシ","Nemiga Gaming","Petru44o, Lodine, on&on, TheChosenOne, tatakae"
"5706226383","501724","12529","18 Nov 2020 02:10","1:00:24","3624","43-31","43,31","Radiant","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天"
"5706224079","501722","12528","18 Nov 2020 02:12","24:45","1485","30-6","30,6","Radiant","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼"
"5706172089","501734","12548","18 Nov 2020 01:28","32:14","1934","14-25","14,25","Dire","Team Empire","EcNart!, sayuw, Smiling Knight, gwynbleidd, KazLシ","Nemiga Gaming","Petru44o, Lodine, on&on, TheChosenOne, tatakae"
"5706170521","501724","12529","18 Nov 2020 01:20","27:44","1664","7-24","7,24","Dire","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天"
"5706167334","501722","12528","18 Nov 2020 01:18","28:47","1727","8-24","8,24","Dire","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼"
"5706109447","501724","12529","18 Nov 2020 12:27","31:44","1904","33-20","33,20","Radiant","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天"
"5706098954","501712","12548","18 Nov 2020 12:20","31:37","1897","10-26","10,26","Dire","Winstrike Team","Dukalis, illusion, agressive child, DkFogas, ReiBL","Gambit Esports","dyrachyo, Unknown, meLes, lorenof, XSvamp1Re"
"5706094083","501722","12528","18 Nov 2020 12:10","42:25","2545","29-27","29,27","Dire","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo"
"5706079284","501718","12508","18 Nov 2020 11:50","46:00","2760","35-29","35,29","Dire","phoenix gaming","plAnet, 小可fans, MoPao,  cjsdie,  x1yang","Galaxy Racer Esports","kYxY, 343, Alacrity, Ghost , Destrice"
"5706044271","501712","12548","18 Nov 2020 11:19","22:36","1356","8-17","8,17","Dire","Gambit Esports","dyrachyo, Unknown, meLes, lorenof, XSvamp1Re","Winstrike Team","Dukalis, illusion, agressive child, DkFogas, ReiBL"
"5706033284","501711","12528","18 Nov 2020 10:55","18:20","1100","23-7","23,7","Radiant","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another"
"5706027336","501718","12508","18 Nov 2020 10:47","38:20","2300","24-14","24,14","Radiant","Galaxy Racer Esports","kYxY, 343, Alacrity, Ghost , Destrice","phoenix gaming","plAnet, 小可fans, MoPao,  cjsdie,  x1yang"
"5706004881","501706","12529","18 Nov 2020 10:17","28:09","1689","9-29","9,29","Dire","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel"
"5705988048","501712","12548","18 Nov 2020 09:59","45:15","2715","20-35","20,35","Dire","Winstrike Team","Dukalis, illusion, agressive child, DkFogas, ReiBL","Gambit Esports","dyrachyo, Unknown, meLes, lorenof, XSvamp1Re"
"5705984318","501711","12528","18 Nov 2020 10:00","32:30","1950","29-12","29,12","Radiant","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another"
"5705968465","501693","12508","18 Nov 2020 09:28","39:56","2396","29-27","29,27","Radiant","Team Magma","Tyz, KAZZ, mianmiam, 无双斗魂, ZC","LBZS","xiaofu, CatYou, Ashanti, daoko, MS"
"5705952830","501706","12529","18 Nov 2020 09:11","38:54","2334","13-27","13,27","Dire","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel"
"5705938167","501693","12508","18 Nov 2020 08:46","16:45","1005","14-2","14,2","Radiant","LBZS","xiaofu, CatYou, Ashanti, daoko, MS","Team Magma","Tyz, KAZZ, mianmiam, 无双斗魂, ZC"
"5705908073","501685","12529","18 Nov 2020 08:01","38:34","2314","27-45","27,45","Dire","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones,","Elephant","fy, Somnus, 骑牛的, Eurus, Yang"
"5705907322","501693","12508","18 Nov 2020 08:00","22:44","1364","20-10","20,10","Radiant","Team Magma","Tyz, KAZZ, mianmiam, 无双斗魂, ZC","LBZS","xiaofu, CatYou, Ashanti, daoko, MS"
"5705875591","501685","12529","18 Nov 2020 07:09","28:08","1688","33-15","33,15","Radiant","Elephant","fy, Somnus, 骑牛的, Eurus, Yang","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones,"
"5705107447","501477","12548","17 Nov 2020 03:40","27:33","1653","23-17","23,17","Radiant","Winstrike Team","Yamich, Dukalis, agressive child, DkFogas, ReiBL","Ninjas in Pyjamas","okcya, Supream, Era, Charliedota, SabeRLight"
"5705001884","501477","12548","17 Nov 2020 02:39","28:49","1729","34-15","34,15","Radiant","Winstrike Team","Yamich, Dukalis, agressive child, DkFogas, ReiBL","Ninjas in Pyjamas","Buugi, okcya, Supream, Era, SabeRLight"
"5704903340","501457","12548","17 Nov 2020 01:13","42:21","2541","35-22","35,22","Radiant","Spider Pigzs","@LeBronDota, Mitch--, dnz , ThuG, No!ob™","Team Empire","EcNart!, sayuw, Smiling Knight, gwynbleidd, KazLシ"
"5704895301","501460","12528","17 Nov 2020 01:04","33:04","1984","43-23","43,23","Radiant","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","Aster.Aries","ss, Fair, Yuki.66, Besame-, sen"
"5704872046","501452","12529","17 Nov 2020 12:44","30:57","1857","18-24","18,24","Dire","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another"
"5704842967","501460","12528","17 Nov 2020 12:19","26:58","1618","13-30","13,30","Dire","Aster.Aries","ss, Fair, Yuki.66, Besame-, sen","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player"
"5704828517","501457","12548","17 Nov 2020 12:07","35:36","2136","29-24","29,24","Radiant","Spider Pigzs","@LeBronDota, Mitch--, dnz , ThuG, No!ob™","Team Empire","EcNart!, sayuw, Smiling Knight, gwynbleidd, KazLシ"
"5704796229","501452","12529","17 Nov 2020 11:33","41:52","2512","16-28","16,28","Dire","Team Aster","old LaNm, Xxs, Monet, BoBoKa, Angel","Royal Never Give Up","Super, Felixciaoba, Setsu, Srf, Another"
"5704769743","501446","12528","17 Nov 2020 11:01","32:40","1960","11-30","11,30","Dire","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天"
"5704766981","501444","12548","17 Nov 2020 10:59","38:15","2295","17-34","17,34","Dire","Live to Win","fn, AfterLife, SoNNeikO, dream`, Immersion","Yellow Submarine","So bad, Miposhka, Collapse, Yatoro, no sleep until lose"
"5704753061","501442","12529","17 Nov 2020 10:41","24:26","1466","31-17","31,17","Radiant","Vici Gaming","Ori, old eLeVeN, Pyw, Dy, Dog player","Sparking Arrow Gaming","June, XCJ, 亚瑟归来 斗鱼59889, Dstones, 圣子华炼"
"5704723983","501446","12528","17 Nov 2020 10:06","29:02","1742","19-9","19,9","Radiant","PSG.LGD","y`Maxine, Faith_bian, XinQ, NothingToSay, 长亭外 古道边 芳草天","INVICTUS GAMING","Oli, JT-, kaka, Zx.little white, Emo"
"5704719070","501444","12548","17 Nov 2020 10:02","30:09","1809","26-6","26,6","Radiant","Yellow Submarine","So bad, Miposhka, Collapse, Yatoro, no sleep until lose","Live to Win","fn, AfterLife, SoNNeikO, dream`, Immersion"
